[2025-04-19 01:34:15] [INFO] [UnitTable] Started initializing UnitTable
[2025-04-19 01:34:15] [INFO] [EmeritusDatabase] Started initializing EmeritusDatabase
[2025-04-19 01:34:16] [INFO] [EmeritusDatabase] Finished initializing EmeritusDatabase
[2025-04-19 01:34:16] [INFO] [UnitTable] Successfully initialized UnitTable
[2025-04-19 01:34:16] [INFO] [UnitTable] Finished initializing UnitTable
[2025-04-19 01:34:16] [INFO] [AbilityTable] Started initializing AbilityTable
[2025-04-19 01:34:16] [INFO] [AbilityTable] Finished initializing AbilityTable
[2025-04-19 01:34:16] [INFO] [UserSaveStateManager] Started loading user save data
[2025-04-19 01:34:16] [INFO] [UserSaveStateManager] Finished loading user save data
[2025-04-19 01:34:16] [INFO] [AssetPool] Started initializing AssetPool
[2025-04-19 01:34:16] [INFO] [AssetNameSpace] Started loading Sprite's from ./res/graphics
[2025-04-19 01:34:16] [INFO] [AssetNameSpace] Finished reading files for sprites
[2025-04-19 01:34:16] [INFO] [AssetNameSpace] Finished loading ./res/graphics
[2025-04-19 01:34:16] [INFO] [AssetPool] Finished initializing AssetPool
[2025-04-19 01:34:16] [INFO] [Component] Setting fire_dragon_Qoso_f3ce76de-dcef-4ad6-a8cd-656bc0db69d3 on to {"row":1,"column":5,"height":0,"spawn_region":[],"collider":"","unit":"fire_dragon_Qoso_f3ce76de-dcef-4ad6-a8cd-656bc0db69d3","structure":""}.
[2025-04-19 01:34:16] [INFO] [SpeedQueue] Added unit enemy:Qoso into queue
[2025-04-19 01:34:16] [INFO] [Component] Setting air_dragon_Noote_7535019c-8094-4696-8040-6ba3824fc4b4 on to {"row":5,"column":0,"height":0,"spawn_region":[],"collider":"","unit":"air_dragon_Noote_7535019c-8094-4696-8040-6ba3824fc4b4","structure":""}.
[2025-04-19 01:34:16] [INFO] [SpeedQueue] Added unit enemy:Noote into queue
[2025-04-19 01:34:16] [INFO] [Component] Setting dark_dragon_Mymw_b19922c4-e41c-4430-9e33-3af9feb919d8 on to {"row":2,"column":5,"height":0,"spawn_region":[],"collider":"","unit":"dark_dragon_Mymw_b19922c4-e41c-4430-9e33-3af9feb919d8","structure":""}.
[2025-04-19 01:34:16] [INFO] [SpeedQueue] Added unit enemy:Mymw into queue
[2025-04-19 01:34:16] [INFO] [Component] Setting fire_dragon_Rahzy_25666158-5ba0-434b-8504-c8637341f7f8 on to {"row":5,"column":4,"height":0,"spawn_region":[],"collider":"","unit":"fire_dragon_Rahzy_25666158-5ba0-434b-8504-c8637341f7f8","structure":""}.
[2025-04-19 01:34:16] [INFO] [SpeedQueue] Added unit enemy:Rahzy into queue
[2025-04-19 01:34:16] [INFO] [Component] Setting dark_dragon_Waqeiy_98bb594e-bf5d-45f1-9e15-69fc15b607e4 on to {"row":4,"column":5,"height":0,"spawn_region":[],"collider":"","unit":"dark_dragon_Waqeiy_98bb594e-bf5d-45f1-9e15-69fc15b607e4","structure":""}.
[2025-04-19 01:34:16] [INFO] [SpeedQueue] Added unit user:Waqeiy into queue
[2025-04-19 01:34:16] [INFO] [Component] Setting fire_dragon_Raxv_b9dfaf2d-4312-4db3-9fe0-67cc5eec6511 on to {"row":7,"column":5,"height":0,"spawn_region":[],"collider":"","unit":"fire_dragon_Raxv_b9dfaf2d-4312-4db3-9fe0-67cc5eec6511","structure":""}.
[2025-04-19 01:34:16] [INFO] [SpeedQueue] Added unit user:Raxv into queue
[2025-04-19 01:34:16] [INFO] [EngineController] Started setting scene to MENU_SCENE
[2025-04-19 01:34:16] [INFO] [EngineController] Finished setting scene to MENU_SCENE
[2025-04-19 01:34:16] [INFO] [EngineController] Started setting scene to MAP_EDITOR_SCENE
[2025-04-19 01:34:16] [INFO] [FontPool] Started initializing FontPool
[2025-04-19 01:34:16] [INFO] [FontPool] ✅ Successfully loaded font: Lilian
[2025-04-19 01:34:16] [INFO] [MapEditorScene] Starting to create new GameController!
[2025-04-19 01:34:16] [INFO] [MapEditorScene] Successfully created new GameController!
[2025-04-19 01:34:17] [INFO] [EngineController] Finished setting scene to MAP_EDITOR_SCENE
[2025-04-19 01:34:17] [INFO] [InputHandler] Gliding 0 camera to new tile 10_12_378f7a14-f9c6-45a1-9117-bc7b4bacc574
[2025-04-19 01:34:17] [INFO] [TimeLinePanel] Started updating the timeline panel after turn order has changed.
[2025-04-19 01:34:17] [INFO] [TimeLinePanel] Finished updating the timeline panel after turn order has changed.
[2025-04-19 01:34:17] [INFO] [SelectedTilePanel] Checksum updated, getting units at selected tiles.
[2025-04-19 01:34:19] [INFO] [MapEditorScene] Updated hoveredTilePanes 640,410
[2025-04-19 01:34:19] [INFO] [MapEditorScene] Updated hoveredTilePanes 639,411
[2025-04-19 01:34:19] [INFO] [MapEditorScene] Updated hoveredTilePanes 638,412
[2025-04-19 01:34:19] [INFO] [MapEditorScene] Updated hoveredTilePanes 637,413
[2025-04-19 01:34:19] [INFO] [MapEditorScene] Updated hoveredTilePanes 636,414
[2025-04-19 01:34:19] [INFO] [MapEditorScene] Updated hoveredTilePanes 635,415
[2025-04-19 01:34:19] [INFO] [MapEditorScene] Updated hoveredTilePanes 634,416
[2025-04-19 01:34:19] [INFO] [MapEditorScene] Updated hoveredTilePanes 633,417
[2025-04-19 01:34:19] [INFO] [MapEditorScene] Updated hoveredTilePanes 632,417
[2025-04-19 01:34:19] [INFO] [MapEditorScene] Updated hoveredTilePanes 632,418
[2025-04-19 01:34:19] [INFO] [MapEditorScene] Updated hoveredTilePanes 631,418
[2025-04-19 01:34:19] [INFO] [MapEditorScene] Updated hoveredTilePanes 631,419
[2025-04-19 01:34:19] [INFO] [MapEditorScene] Updated hoveredTilePanes 630,420
[2025-04-19 01:34:19] [INFO] [MapEditorScene] Updated hoveredTilePanes 629,420
[2025-04-19 01:34:19] [INFO] [MapEditorScene] Updated hoveredTilePanes 627,419
[2025-04-19 01:34:19] [INFO] [MapEditorScene] Updated hoveredTilePanes 625,419
[2025-04-19 01:34:19] [INFO] [MapEditorScene] Updated hoveredTilePanes 620,416
[2025-04-19 01:34:19] [INFO] [MapEditorScene] Updated hoveredTilePanes 613,412
[2025-04-19 01:34:19] [INFO] [MapEditorScene] Updated hoveredTilePanes 603,407
[2025-04-19 01:34:19] [INFO] [MapEditorScene] Updated hoveredTilePanes 594,401
[2025-04-19 01:34:19] [INFO] [MapEditorScene] Updated hoveredTilePanes 581,394
[2025-04-19 01:34:19] [INFO] [MapEditorScene] Updated hoveredTilePanes 566,385
[2025-04-19 01:34:19] [INFO] [MapEditorScene] Updated hoveredTilePanes 548,374
[2025-04-19 01:34:19] [INFO] [MapEditorScene] Updated hoveredTilePanes 529,363
[2025-04-19 01:34:19] [INFO] [MapEditorScene] Updated hoveredTilePanes 507,349
[2025-04-19 01:34:19] [INFO] [MapEditorScene] Updated hoveredTilePanes 467,329
[2025-04-19 01:34:19] [INFO] [MapEditorScene] Updated hoveredTilePanes 435,309
[2025-04-19 01:34:19] [INFO] [MapEditorScene] Updated hoveredTilePanes 399,288
[2025-04-19 01:34:19] [INFO] [MapEditorScene] Updated hoveredTilePanes 362,268
[2025-04-19 01:34:19] [INFO] [MapEditorScene] Updated hoveredTilePanes 347,257
[2025-04-19 01:34:19] [INFO] [MapEditorScene] Updated hoveredTilePanes 315,238
[2025-04-19 01:34:19] [INFO] [MapEditorScene] Updated hoveredTilePanes 284,216
[2025-04-19 01:34:19] [INFO] [MapEditorScene] Updated hoveredTilePanes 254,200
[2025-04-19 01:34:19] [INFO] [MapEditorScene] Updated hoveredTilePanes 220,183
[2025-04-19 01:34:19] [INFO] [MapEditorScene] Updated hoveredTilePanes 194,168
[2025-04-19 01:34:19] [INFO] [MapEditorScene] Updated hoveredTilePanes 168,155
[2025-04-19 01:34:20] [INFO] [MapEditorScene] Updated hoveredTilePanes 146,143
[2025-04-19 01:34:20] [INFO] [MapEditorScene] Updated hoveredTilePanes 128,134
[2025-04-19 01:34:20] [INFO] [MapEditorScene] Updated hoveredTilePanes 113,125
[2025-04-19 01:34:20] [INFO] [MapEditorScene] Updated hoveredTilePanes 97,115
[2025-04-19 01:34:20] [INFO] [MapEditorScene] Updated hoveredTilePanes 84,105
[2025-04-19 01:34:20] [INFO] [MapEditorScene] Updated hoveredTilePanes 72,97
[2025-04-19 01:34:20] [INFO] [MapEditorScene] Updated hoveredTilePanes 61,88
[2025-04-19 01:34:20] [INFO] [MapEditorScene] Updated hoveredTilePanes 53,82
[2025-04-19 01:34:20] [INFO] [MapEditorScene] Updated hoveredTilePanes 49,78
[2025-04-19 01:34:20] [INFO] [MapEditorScene] Updated hoveredTilePanes 43,72
[2025-04-19 01:34:20] [INFO] [MapEditorScene] Updated hoveredTilePanes 37,65
[2025-04-19 01:34:20] [INFO] [MapEditorScene] Updated hoveredTilePanes 32,60
[2025-04-19 01:34:20] [INFO] [MapEditorScene] Updated hoveredTilePanes 30,56
[2025-04-19 01:34:20] [INFO] [MapEditorScene] Updated hoveredTilePanes 27,52
[2025-04-19 01:34:20] [INFO] [MapEditorScene] Updated hoveredTilePanes 24,47
[2025-04-19 01:34:20] [INFO] [MapEditorScene] Updated hoveredTilePanes 22,44
[2025-04-19 01:34:20] [INFO] [MapEditorScene] Updated hoveredTilePanes 21,42
[2025-04-19 01:34:20] [INFO] [MapEditorScene] Updated hoveredTilePanes 20,39
[2025-04-19 01:34:20] [INFO] [MapEditorScene] Updated hoveredTilePanes 19,37
[2025-04-19 01:34:20] [INFO] [MapEditorScene] Updated hoveredTilePanes 18,35
[2025-04-19 01:34:20] [INFO] [MapEditorScene] Updated hoveredTilePanes 17,33
[2025-04-19 01:34:20] [INFO] [MapEditorScene] Updated hoveredTilePanes 17,31
[2025-04-19 01:34:20] [INFO] [MapEditorScene] Updated hoveredTilePanes 16,30
[2025-04-19 01:34:20] [INFO] [MapEditorScene] Updated hoveredTilePanes 15,28
[2025-04-19 01:34:20] [INFO] [MapEditorScene] Updated hoveredTilePanes 14,27
[2025-04-19 01:34:20] [INFO] [MapEditorScene] Updated hoveredTilePanes 14,26
[2025-04-19 01:34:20] [INFO] [MapEditorScene] Updated hoveredTilePanes 13,25
[2025-04-19 01:34:20] [INFO] [MapEditorScene] Updated hoveredTilePanes 13,23
[2025-04-19 01:34:20] [INFO] [MapEditorScene] Updated hoveredTilePanes 12,22
[2025-04-19 01:34:20] [INFO] [MapEditorScene] Updated hoveredTilePanes 11,20
[2025-04-19 01:34:20] [INFO] [MapEditorScene] Updated hoveredTilePanes 10,18
[2025-04-19 01:34:20] [INFO] [MapEditorScene] Updated hoveredTilePanes 10,16
[2025-04-19 01:34:20] [INFO] [MapEditorScene] Updated hoveredTilePanes 8,14
[2025-04-19 01:34:20] [INFO] [MapEditorScene] Updated hoveredTilePanes 7,12
[2025-04-19 01:34:20] [INFO] [MapEditorScene] Updated hoveredTilePanes 6,8
[2025-04-19 01:34:20] [INFO] [MapEditorScene] Updated hoveredTilePanes 5,6
[2025-04-19 01:34:20] [INFO] [MapEditorScene] Updated hoveredTilePanes 5,4
[2025-04-19 01:34:20] [INFO] [MapEditorScene] Updated hoveredTilePanes 4,3
[2025-04-19 01:34:20] [INFO] [MapEditorScene] Updated hoveredTilePanes 3,2
[2025-04-19 01:34:20] [INFO] [MapEditorScene] Updated hoveredTilePanes 3,0
