[2025-03-30 17:08:05] [INFO] [UserSaveStateManager] Started loading user save data
[2025-03-30 17:08:05] [INFO] [UserSaveStateManager] Finished loading user save data
[2025-03-30 17:08:05] [INFO] [JsonDatabase] Started initializing JsonDatabase
[2025-03-30 17:08:05] [INFO] [JsonTable] Started initializing JsonTable
[2025-03-30 17:08:05] [INFO] [JsonTable] Successfully initialized JsonTable
[2025-03-30 17:08:05] [INFO] [JsonTable] Finished initializing JsonTable
[2025-03-30 17:08:05] [INFO] [JsonTable] Started initializing JsonTable
[2025-03-30 17:08:05] [INFO] [JsonTable] Successfully initialized JsonTable
[2025-03-30 17:08:05] [INFO] [JsonTable] Finished initializing JsonTable
[2025-03-30 17:08:05] [INFO] [JsonTable] Started initializing JsonTable
[2025-03-30 17:08:05] [INFO] [JsonTable] Successfully initialized JsonTable
[2025-03-30 17:08:05] [INFO] [JsonTable] Finished initializing JsonTable
[2025-03-30 17:08:05] [INFO] [JsonDatabase] Successfully initialized JsonDatabase
[2025-03-30 17:08:05] [INFO] [JsonDatabase] Finished initializing JsonDatabase
[2025-03-30 17:08:05] [INFO] [AssetPool] Started initializing AssetPool
[2025-03-30 17:08:05] [INFO] [AssetNameSpace] Started loading Sprite's from ./res/graphics
[2025-03-30 17:08:05] [INFO] [AssetNameSpace] Finished reading files for sprites
[2025-03-30 17:08:05] [INFO] [AssetNameSpace] Finished loading ./res/graphics
[2025-03-30 17:08:05] [INFO] [AssetPool] Finished initializing AssetPool
[2025-03-30 17:08:06] [INFO] [UnitDatabase] Started initializing UnitDatabase
[2025-03-30 17:08:06] [INFO] [UnitDatabase] Successfully initialized UnitDatabase
[2025-03-30 17:08:06] [INFO] [UnitDatabase] Finished initializing UnitDatabase
[2025-03-30 17:08:06] [INFO] [Component] Setting f6977f6b-4a3b-472d-bf74-c8182d84c412 on to 41697914-8795-418e-9cf6-6281a579ec9c.
[2025-03-30 17:08:06] [INFO] [SpeedQueue] Added unit enemy:Buneg into queue
[2025-03-30 17:08:06] [INFO] [Component] Setting c8f9c292-cf36-4e30-a27c-f50af067410b on to 732d834e-5d44-4d3d-bb26-88cf44f3bfc2.
[2025-03-30 17:08:06] [INFO] [SpeedQueue] Added unit enemy:Uelt into queue
[2025-03-30 17:08:06] [INFO] [Component] Setting 88e6334a-a1e0-4c5a-ab5a-fc33b5aec64f on to e6f93231-8aff-403d-bc21-61e6f74ca036.
[2025-03-30 17:08:06] [INFO] [SpeedQueue] Added unit enemy:Koizy into queue
[2025-03-30 17:08:06] [INFO] [Component] Setting b4baa72d-268b-4684-84df-4499da376930 on to da38aa82-f170-403d-86f6-442c439db799.
[2025-03-30 17:08:06] [INFO] [SpeedQueue] Added unit enemy:Geedux into queue
[2025-03-30 17:08:06] [INFO] [Component] Setting b361c546-e2b5-44c2-aeab-d3017456f498 on to 46d800eb-4635-4b50-b570-1b16a4fd3f6c.
[2025-03-30 17:08:06] [INFO] [SpeedQueue] Added unit user:Yeso into queue
[2025-03-30 17:08:06] [INFO] [Component] Setting ee7a4f5c-3e10-4f96-9586-9d50ae1ac70c on to 93f87ed5-5952-4f69-a46e-16f277b02e86.
[2025-03-30 17:08:06] [INFO] [SpeedQueue] Added unit user:Bynfin into queue
[2025-03-30 17:08:06] [INFO] [Component] Setting a5a2d3e9-57af-4422-9b64-1c381d135159 on to 27a6a626-50b2-4bce-b803-d74a54c30c3b.
[2025-03-30 17:08:06] [INFO] [SpeedQueue] Added unit user:Tiiy into queue
[2025-03-30 17:08:06] [INFO] [EngineController] Started setting scene to MENU_SCENE
[2025-03-30 17:08:06] [INFO] [EngineController] Finished setting scene to MENU_SCENE
[2025-03-30 17:08:06] [INFO] [EngineController] Started setting scene to MAP_EDITOR_SCENE
[2025-03-30 17:08:06] [INFO] [FontPool] Started initializing FontPool
[2025-03-30 17:08:06] [INFO] [FontPool] ✅ Successfully loaded font: Lilian
[2025-03-30 17:08:06] [INFO] [MapEditorScene] Starting to create new GameController!
[2025-03-30 17:08:06] [INFO] [MapEditorScene] Successfully created new GameController!
[2025-03-30 17:08:07] [INFO] [EngineController] Finished setting scene to MAP_EDITOR_SCENE
[2025-03-30 17:08:07] [INFO] [InputHandler] Gliding main.camera camera to new tile c84ccbee-9b94-440d-8a6e-859d6164e44d
[2025-03-30 17:08:07] [INFO] [VisualsSystem] Started creating blurred background
[2025-03-30 17:08:07] [INFO] [TimeLinePanel] Started updating the timeline panel after turn order has changed.
[2025-03-30 17:08:07] [INFO] [TimeLinePanel] Finished updating the timeline panel after turn order has changed.
[2025-03-30 17:08:07] [INFO] [SelectedTilePanel] Checksum updated, getting units at selected tiles.
[2025-03-30 17:08:09] [INFO] [MapEditorScene] Updated hoveredTilePanes 425,125
[2025-03-30 17:08:09] [INFO] [MapEditorScene] Updated hoveredTilePanes 414,125
[2025-03-30 17:08:09] [INFO] [MapEditorScene] Updated hoveredTilePanes 405,125
[2025-03-30 17:08:09] [INFO] [MapEditorScene] Updated hoveredTilePanes 398,124
[2025-03-30 17:08:09] [INFO] [MapEditorScene] Updated hoveredTilePanes 395,124
[2025-03-30 17:08:09] [INFO] [MapEditorScene] Updated hoveredTilePanes 393,123
[2025-03-30 17:08:09] [INFO] [MapEditorScene] Updated hoveredTilePanes 392,123
[2025-03-30 17:08:09] [INFO] [MapEditorScene] Updated hoveredTilePanes 386,123
[2025-03-30 17:08:09] [INFO] [MapEditorScene] Updated hoveredTilePanes 375,123
[2025-03-30 17:08:09] [INFO] [MapEditorScene] Updated hoveredTilePanes 363,123
[2025-03-30 17:08:09] [INFO] [MapEditorScene] Updated hoveredTilePanes 350,123
[2025-03-30 17:08:09] [INFO] [MapEditorScene] Updated hoveredTilePanes 337,123
[2025-03-30 17:08:09] [INFO] [MapEditorScene] Updated hoveredTilePanes 320,123
[2025-03-30 17:08:09] [INFO] [MapEditorScene] Updated hoveredTilePanes 300,123
[2025-03-30 17:08:09] [INFO] [MapEditorScene] Updated hoveredTilePanes 283,123
[2025-03-30 17:08:09] [INFO] [MapEditorScene] Updated hoveredTilePanes 266,123
[2025-03-30 17:08:09] [INFO] [MapEditorScene] Updated hoveredTilePanes 252,121
[2025-03-30 17:08:09] [INFO] [MapEditorScene] Updated hoveredTilePanes 235,118
[2025-03-30 17:08:09] [INFO] [MapEditorScene] Updated hoveredTilePanes 218,113
[2025-03-30 17:08:09] [INFO] [MapEditorScene] Updated hoveredTilePanes 201,108
[2025-03-30 17:08:09] [INFO] [MapEditorScene] Updated hoveredTilePanes 185,105
[2025-03-30 17:08:09] [INFO] [MapEditorScene] Updated hoveredTilePanes 168,99
[2025-03-30 17:08:09] [INFO] [MapEditorScene] Updated hoveredTilePanes 154,95
[2025-03-30 17:08:09] [INFO] [MapEditorScene] Updated hoveredTilePanes 150,94
[2025-03-30 17:08:09] [INFO] [MapEditorScene] Updated hoveredTilePanes 139,90
[2025-03-30 17:08:09] [INFO] [MapEditorScene] Updated hoveredTilePanes 130,87
[2025-03-30 17:08:09] [INFO] [MapEditorScene] Updated hoveredTilePanes 123,85
[2025-03-30 17:08:09] [INFO] [MapEditorScene] Updated hoveredTilePanes 117,83
[2025-03-30 17:08:09] [INFO] [MapEditorScene] Updated hoveredTilePanes 114,81
[2025-03-30 17:08:09] [INFO] [MapEditorScene] Updated hoveredTilePanes 109,79
[2025-03-30 17:08:09] [INFO] [MapEditorScene] Updated hoveredTilePanes 107,78
[2025-03-30 17:08:09] [INFO] [MapEditorScene] Updated hoveredTilePanes 105,77
[2025-03-30 17:08:09] [INFO] [MapEditorScene] Updated hoveredTilePanes 104,76
[2025-03-30 17:08:09] [INFO] [MapEditorScene] Updated hoveredTilePanes 102,74
[2025-03-30 17:08:09] [INFO] [MapEditorScene] Updated hoveredTilePanes 101,73
[2025-03-30 17:08:09] [INFO] [MapEditorScene] Updated hoveredTilePanes 100,72
[2025-03-30 17:08:09] [INFO] [MapEditorScene] Updated hoveredTilePanes 98,71
[2025-03-30 17:08:09] [INFO] [MapEditorScene] Updated hoveredTilePanes 97,70
[2025-03-30 17:08:09] [INFO] [MapEditorScene] Updated hoveredTilePanes 95,68
[2025-03-30 17:08:09] [INFO] [MapEditorScene] Updated hoveredTilePanes 93,65
[2025-03-30 17:08:09] [INFO] [MapEditorScene] Updated hoveredTilePanes 91,63
[2025-03-30 17:08:09] [INFO] [MapEditorScene] Updated hoveredTilePanes 89,60
[2025-03-30 17:08:10] [INFO] [MapEditorScene] Updated hoveredTilePanes 85,53
[2025-03-30 17:08:10] [INFO] [MapEditorScene] Updated hoveredTilePanes 84,51
[2025-03-30 17:08:10] [INFO] [MapEditorScene] Updated hoveredTilePanes 80,42
[2025-03-30 17:08:10] [INFO] [MapEditorScene] Updated hoveredTilePanes 79,39
[2025-03-30 17:08:10] [INFO] [MapEditorScene] Updated hoveredTilePanes 76,35
[2025-03-30 17:08:10] [INFO] [MapEditorScene] Updated hoveredTilePanes 73,30
[2025-03-30 17:08:10] [INFO] [MapEditorScene] Updated hoveredTilePanes 70,26
[2025-03-30 17:08:10] [INFO] [MapEditorScene] Updated hoveredTilePanes 67,22
[2025-03-30 17:08:10] [INFO] [MapEditorScene] Updated hoveredTilePanes 64,18
[2025-03-30 17:08:10] [INFO] [MapEditorScene] Updated hoveredTilePanes 61,14
[2025-03-30 17:08:10] [INFO] [MapEditorScene] Updated hoveredTilePanes 60,11
[2025-03-30 17:08:10] [INFO] [MapEditorScene] Updated hoveredTilePanes 57,8
[2025-03-30 17:08:10] [INFO] [MapEditorScene] Updated hoveredTilePanes 55,5
[2025-03-30 17:08:10] [INFO] [MapEditorScene] Updated hoveredTilePanes 53,1
